GameKey,Date,SeasonType,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,QuarterbackHitsDifferential,TacklesForLossDifferential,QuarterbackSacksDifferential,TacklesForLossPercentage,QuarterbackHitsPercentage,TimesSackedPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,OpponentQuarterbackHitsDifferential,OpponentTacklesForLossDifferential,OpponentQuarterbackSacksDifferential,OpponentTacklesForLossPercentage,OpponentQuarterbackHitsPercentage,OpponentTimesSackedPercentage,Kickoffs,KickoffsInEndZone,KickoffTouchbacks,PuntsHadBlocked,PuntNetAverage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,FieldGoalsHadBlocked,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,InterceptionReturns,InterceptionReturnYards,OpponentKickoffs,OpponentKickoffsInEndZone,OpponentKickoffTouchbacks,OpponentPuntsHadBlocked,OpponentPuntNetAverage,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,OpponentFieldGoalsHadBlocked,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,OpponentInterceptionReturns,OpponentInterceptionReturnYards,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,InterceptionReturnTouchdowns,BlockedKicks,PuntReturnTouchdowns,PuntReturnLong,KickReturnTouchdowns,KickReturnLong,BlockedKickReturnYards,BlockedKickReturnTouchdowns,FieldGoalReturnYards,FieldGoalReturnTouchdowns,PuntNetYards,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,OpponentFumbleReturnYards,OpponentFumbleReturnTouchdowns,OpponentInterceptionReturnTouchdowns,OpponentBlockedKicks,OpponentPuntReturnTouchdowns,OpponentPuntReturnLong,OpponentKickReturnTouchdowns,OpponentKickReturnLong,OpponentBlockedKickReturnYards,OpponentBlockedKickReturnTouchdowns,OpponentFieldGoalReturnYards,OpponentFieldGoalReturnTouchdowns,OpponentPuntNetYards,IsGameOver,TeamName,DayOfWeek,PassingDropbacks,OpponentPassingDropbacks,TeamGameID,TwoPointConversionReturns,OpponentTwoPointConversionReturns,TeamID,OpponentID,Day,DateTime,GlobalGameID,GlobalTeamID,GlobalOpponentID,ScoreID
201711730,2017-12-31T16:25:00,1,2017,17,ARI,SEA,AWAY,26,24,50,CenturyLink Field,Artificial,11,2,1,12.9,1.0,10,10,3,3,0,11,2,32:16,2,1,1,0,23,87,0.4,0,11,39,0.4,0,11,2,48,0,0,0.5,1.1,14.8,18.1,2,0,3.2,0,0,0.0,0,0,0,0,2,0,3,0,0,0,0,1,1,0,1,107,17.9,0,0,0,7,0,7,10,0,3,15,27:44,1,0,1,0,18,99,0.6,0,2,34,0.5,0,3,2,66,0,0,0.8,1.2,20.9,35.2,1,0,0.9,0,0,33.6,0,0,0,0,13,1,34,0,0,0,3,1,0,0,1,117,14.6,0,0,0,33.6,0.0,0,1,0,13.7,2.5,2.9,33.6,0.0,0,-2,-1,1.0,2.6,1.1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,34,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,13,1,61,0,0,15,2,0,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,14,2,0,0,1,0,0,0,0,0,0,0,3,0,33,0,0,0,0,0,True,Cardinals,Sunday,12,11,993000338,0,0,1,30,2017-12-31T00:00:00,2017-12-31T16:25:00,16563,1,30,16563
201711702,2017-12-31T16:25:00,1,2017,17,ATL,CAR,HOME,22,10,32,Georgia Dome,Dome,3,2,1,15.0,-1.5,7,0,6,9,0,11,14,34:42,2,0,2,0,24,125,0.6,0,3,20,0.3,0,15,3,104,0,0,0.8,1.3,20.9,30.3,2,1,12.6,0,0,0.0,1,0,0,0,14,1,20,0,0,0,1,0,1,0,1,78,15.7,0,0,0,0,7,0,3,0,3,2,25:18,2,1,1,0,20,83,0.5,0,3,29,0.4,0,11,2,54,0,0,0.5,1.3,13.8,3.3,2,1,11.2,0,0,33.6,0,0,0,0,2,1,12,0,0,0,2,1,0,0,1,111,15.8,0,0,-1,2.3,0.0,-1,1,0,11.2,1.3,2.2,16.8,0.0,0,-2,0,1.3,2.0,0.6,1,1,1,0,0.0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,3,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,11,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,True,Falcons,Sunday,15,12,993000329,0,0,2,5,2017-12-31T00:00:00,2017-12-31T16:25:00,16548,2,5,16548
201711703,2017-12-31T16:25:00,1,2017,17,BAL,CIN,HOME,27,31,58,M&T Bank Stadium,Artificial,1,2,1,13.4,-2.9,0,10,7,10,0,10,2,31:21,2,1,1,0,25,105,0.5,0,3,40,0.5,0,16,3,65,0,0,0.5,0.9,17.9,23.2,2,1,3.3,0,0,16.8,0,0,0,0,14,1,16,0,0,0,1,0,0,0,1,112,14.0,0,0,0,7,10,7,7,0,3,13,28:39,2,1,2,0,25,121,0.5,0,10,49,0.6,0,15,3,72,0,0,0.5,1.0,17.6,29.7,2,1,11.2,0,0,33.6,0,0,0,0,38,1,20,0,0,0,1,0,1,0,1,115,14.4,0,0,0,25.2,0.0,-1,-1,0,1.1,0.2,2.1,22.4,0.0,0,0,0,2.6,0.9,0.2,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,14,1,66,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,30,16,1,0,0,1,0,0,0,0,0,0,0,2,0,29,0,0,0,0,0,18,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,True,Ravens,Sunday,16,15,993000333,0,0,3,7,2017-12-31T00:00:00,2017-12-31T16:25:00,16549,3,7,16549
201711719,2017-12-31T16:25:00,1,2017,17,BUF,MIA,AWAY,22,16,38,Sun Life Stadium,Grass,19,15,0,13.9,-0.8,7,3,9,3,0,10,0,31:4,3,1,1,1,21,105,0.6,0,11,42,0.4,0,3,2,62,0,0,0.8,1.1,23.7,34.2,1,1,14.0,0,0,0.0,0,0,0,0,2,1,15,0,0,0,2,0,0,0,0,62,15.6,0,0,0,0,0,3,13,0,3,19,28:56,2,1,2,0,23,120,0.6,0,2,31,0.5,0,15,10,88,0,0,0.7,1.0,22.9,27.5,1,1,12.9,0,0,11.2,0,0,0,0,1,2,49,0,0,0,1,1,1,0,0,62,15.6,0,0,0,11.2,0.0,-1,0,-1,2.1,1.0,12.9,16.8,0.0,0,0,0,1.8,2.6,0.2,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,13,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,0,15,2,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,True,Bills,Sunday,10,15,993000344,0,0,4,19,2017-12-31T00:00:00,2017-12-31T16:25:00,16552,4,19,16552
201711702,2017-12-31T16:25:00,1,2017,17,CAR,ATL,AWAY,10,22,32,Georgia Dome,Dome,3,2,1,15.0,0.5,0,7,0,3,0,3,2,25:18,2,1,1,0,20,83,0.5,0,3,29,0.4,0,11,2,54,0,0,0.5,1.3,13.8,3.3,2,1,11.2,0,0,33.6,0,0,0,0,2,1,12,0,0,0,2,1,0,0,1,111,15.8,0,0,-1,7,0,6,9,0,11,14,34:42,2,0,2,0,24,125,0.6,0,3,20,0.3,0,15,3,104,0,0,0.8,1.3,20.9,30.3,2,1,12.6,0,0,0.0,1,0,0,0,14,1,20,0,0,0,1,0,1,0,1,78,15.7,0,0,0,16.8,0.0,0,-2,0,1.3,2.0,5.6,2.3,0.0,-1,1,0,11.2,1.3,0.2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,3,18,2,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,11,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,True,Panthers,Sunday,12,15,993000328,0,0,5,2,2017-12-31T00:00:00,2017-12-31T16:25:00,16548,5,2,16548
201711720,2017-12-31T13:00:00,1,2017,17,CHI,MIN,AWAY,10,23,33,U.S. Bank Stadium,Dome,-5,2,1,12.9,1.5,0,7,0,3,0,3,1,24:5,1,0,1,0,18,68,0.4,0,2,10,0.2,0,12,2,57,0,0,0.5,1.0,18.2,22.3,1,0,0.9,0,0,0.0,0,0,0,0,24,1,39,0,0,0,1,1,1,0,1,122,17.4,0,0,0,7,9,7,0,0,12,18,35:55,2,1,1,0,23,110,0.6,0,12,49,0.5,0,3,2,60,0,0,0.7,1.0,24.3,33.5,1,1,12.9,0,0,0.0,0,0,0,0,17,1,35,0,0,0,1,0,1,0,1,120,15.1,0,0,0,0.0,0.0,0,0,0,1.6,1.8,2.6,33.6,0.0,0,0,0,11.2,1.2,0.7,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,24,0,23,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,17,0,3,0,0,15,11,0,0,0,0,0,0,0,0,0,0,20,0,3,0,0,0,0,0,10,2,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,True,Bears,Sunday,13,10,993000324,0,0,6,20,2017-12-31T00:00:00,2017-12-31T13:00:00,16553,6,20,16553
201711703,2017-12-31T16:25:00,1,2017,17,CIN,BAL,AWAY,31,27,58,M&T Bank Stadium,Artificial,1,2,1,13.4,1.0,7,10,7,7,0,3,13,28:39,2,1,2,0,25,121,0.5,0,10,49,0.6,0,15,3,72,0,0,0.5,1.0,17.6,29.7,2,1,11.2,0,0,33.6,0,0,0,0,38,1,20,0,0,0,1,0,1,0,1,115,14.4,0,0,0,0,10,7,10,0,10,2,31:21,2,1,1,0,25,105,0.5,0,3,40,0.5,0,16,3,65,0,0,0.5,0.9,17.9,23.2,2,1,3.3,0,0,16.8,0,0,0,0,14,1,16,0,0,0,1,0,0,0,1,112,14.0,0,0,0,22.4,0.0,0,0,0,2.6,0.9,2.2,25.2,0.0,-1,-1,0,1.1,0.2,0.2,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,30,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,14,1,66,0,0,18,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,16,1,0,0,1,0,0,0,0,0,0,0,2,0,29,0,0,0,0,0,True,Bengals,Sunday,15,16,993000332,0,0,7,3,2017-12-31T00:00:00,2017-12-31T16:25:00,16549,7,3,16549
201711728,2017-12-31T13:00:00,1,2017,17,CLE,PIT,AWAY,24,28,52,Heinz Field,Grass,1,2,1,12.8,0.6,0,14,10,0,0,10,18,30:55,2,1,1,0,21,126,0.7,0,3,34,0.4,0,10,2,91,0,0,1.0,1.9,17.9,31.1,2,1,15.7,0,0,0.0,0,0,0,0,0,1,26,0,0,1,14,0,1,0,1,69,13.8,0,0,0,7,14,7,0,0,3,1,29:5,2,1,1,0,19,117,0.7,0,3,42,0.5,0,3,3,75,0,0,0.9,1.1,28.6,33.0,1,0,10.1,0,0,0.0,0,0,0,0,1,0,2,0,0,0,2,1,1,0,0,48,12.1,0,0,0,33.6,0.0,-2,-1,-1,3.2,1.1,16.7,16.8,0.0,1,0,0,14.9,3.1,1.1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,34,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,53,0,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,15,2,1,0,1,0,0,0,0,0,0,0,2,0,32,0,0,0,0,0,True,Browns,Sunday,12,10,993000326,0,0,8,28,2017-12-31T00:00:00,2017-12-31T13:00:00,16557,8,28,16557
201711726,2017-12-31T13:00:00,1,2017,17,DAL,PHI,AWAY,6,0,6,Lincoln Financial Field,Grass,1,2,1,13.8,-1.2,0,0,0,6,0,10,1,30:5,2,1,1,0,21,101,0.5,0,11,43,0.5,0,10,2,58,0,0,0.6,1.1,19.1,28.3,2,1,11.2,0,0,0.0,0,0,0,0,2,1,22,0,0,0,1,1,1,0,1,120,15.0,0,0,0,0,0,0,0,0,3,18,29:55,1,1,1,0,18,74,0.5,0,2,24,0.4,0,11,3,50,0,0,0.5,0.7,22.7,21.7,1,0,2.1,0,0,0.0,0,0,0,0,-2,1,16,0,0,0,3,1,1,0,1,100,14.3,0,0,0,0.0,0.0,0,0,0,11.2,2.1,3.2,0.0,0.0,-1,0,-1,2.1,1.8,0.9,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,15,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,15,1,0,0,0,0,0,-5,0,0,0,0,1,0,2,0,0,0,0,0,True,Cowboys,Sunday,10,12,993000316,0,0,9,26,2017-12-31T00:00:00,2017-12-31T13:00:00,16556,9,26,16556
201711710,2017-12-31T16:25:00,1,2017,17,DEN,KC,HOME,24,27,51,Sports Authority Field at Mile High,Grass,1,2,0,12.6,-1.0,3,7,0,14,0,10,19,30:57,2,1,1,0,22,113,0.6,0,3,37,0.4,0,10,2,76,0,0,0.8,1.2,22.7,28.1,1,1,14.0,0,0,16.8,0,0,0,0,18,0,10,0,0,1,3,1,1,0,0,53,13.2,0,0,0,7,7,10,3,0,3,0,29:3,3,1,2,0,22,127,0.7,0,3,37,0.5,0,12,2,90,0,0,0.8,1.4,20.5,24.4,1,0,12.2,0,0,33.6,0,0,0,0,18,0,13,0,0,0,2,1,1,0,1,86,17.2,0,0,0,11.2,0.0,0,0,-1,2.1,2.7,13.9,11.2,0.0,-1,0,0,1.9,1.9,0.6,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,20,0,1,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-1,0,21,0,16,15,1,0,0,0,0,0,13,0,0,0,0,1,0,11,0,0,0,0,0,17,1,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,True,Broncos,Sunday,12,13,993000335,0,0,10,16,2017-12-31T00:00:00,2017-12-31T16:25:00,16560,10,16,16560
