GameKey,Date,SeasonType,Season,Week,Team,Opponent,HomeOrAway,Score,OpponentScore,TotalScore,Stadium,PlayingSurface,Temperature,Humidity,WindSpeed,OverUnder,PointSpread,ScoreQuarter1,ScoreQuarter2,ScoreQuarter3,ScoreQuarter4,ScoreOvertime,TimeOfPossessionMinutes,TimeOfPossessionSeconds,TimeOfPossession,FirstDowns,FirstDownsByRushing,FirstDownsByPassing,FirstDownsByPenalty,OffensivePlays,OffensiveYards,OffensiveYardsPerPlay,Touchdowns,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,PassingAttempts,PassingCompletions,PassingYards,PassingTouchdowns,PassingInterceptions,PassingYardsPerAttempt,PassingYardsPerCompletion,CompletionPercentage,PasserRating,ThirdDownAttempts,ThirdDownConversions,ThirdDownPercentage,FourthDownAttempts,FourthDownConversions,FourthDownPercentage,RedZoneAttempts,RedZoneConversions,GoalToGoAttempts,GoalToGoConversions,ReturnYards,Penalties,PenaltyYards,Fumbles,FumblesLost,TimesSacked,TimesSackedYards,QuarterbackHits,TacklesForLoss,Safeties,Punts,PuntYards,PuntAverage,Giveaways,Takeaways,TurnoverDifferential,OpponentScoreQuarter1,OpponentScoreQuarter2,OpponentScoreQuarter3,OpponentScoreQuarter4,OpponentScoreOvertime,OpponentTimeOfPossessionMinutes,OpponentTimeOfPossessionSeconds,OpponentTimeOfPossession,OpponentFirstDowns,OpponentFirstDownsByRushing,OpponentFirstDownsByPassing,OpponentFirstDownsByPenalty,OpponentOffensivePlays,OpponentOffensiveYards,OpponentOffensiveYardsPerPlay,OpponentTouchdowns,OpponentRushingAttempts,OpponentRushingYards,OpponentRushingYardsPerAttempt,OpponentRushingTouchdowns,OpponentPassingAttempts,OpponentPassingCompletions,OpponentPassingYards,OpponentPassingTouchdowns,OpponentPassingInterceptions,OpponentPassingYardsPerAttempt,OpponentPassingYardsPerCompletion,OpponentCompletionPercentage,OpponentPasserRating,OpponentThirdDownAttempts,OpponentThirdDownConversions,OpponentThirdDownPercentage,OpponentFourthDownAttempts,OpponentFourthDownConversions,OpponentFourthDownPercentage,OpponentRedZoneAttempts,OpponentRedZoneConversions,OpponentGoalToGoAttempts,OpponentGoalToGoConversions,OpponentReturnYards,OpponentPenalties,OpponentPenaltyYards,OpponentFumbles,OpponentFumblesLost,OpponentTimesSacked,OpponentTimesSackedYards,OpponentQuarterbackHits,OpponentTacklesForLoss,OpponentSafeties,OpponentPunts,OpponentPuntYards,OpponentPuntAverage,OpponentGiveaways,OpponentTakeaways,OpponentTurnoverDifferential,RedZonePercentage,GoalToGoPercentage,QuarterbackHitsDifferential,TacklesForLossDifferential,QuarterbackSacksDifferential,TacklesForLossPercentage,QuarterbackHitsPercentage,TimesSackedPercentage,OpponentRedZonePercentage,OpponentGoalToGoPercentage,OpponentQuarterbackHitsDifferential,OpponentTacklesForLossDifferential,OpponentQuarterbackSacksDifferential,OpponentTacklesForLossPercentage,OpponentQuarterbackHitsPercentage,OpponentTimesSackedPercentage,Kickoffs,KickoffsInEndZone,KickoffTouchbacks,PuntsHadBlocked,PuntNetAverage,ExtraPointKickingAttempts,ExtraPointKickingConversions,ExtraPointsHadBlocked,ExtraPointPassingAttempts,ExtraPointPassingConversions,ExtraPointRushingAttempts,ExtraPointRushingConversions,FieldGoalAttempts,FieldGoalsMade,FieldGoalsHadBlocked,PuntReturns,PuntReturnYards,KickReturns,KickReturnYards,InterceptionReturns,InterceptionReturnYards,OpponentKickoffs,OpponentKickoffsInEndZone,OpponentKickoffTouchbacks,OpponentPuntsHadBlocked,OpponentPuntNetAverage,OpponentExtraPointKickingAttempts,OpponentExtraPointKickingConversions,OpponentExtraPointsHadBlocked,OpponentExtraPointPassingAttempts,OpponentExtraPointPassingConversions,OpponentExtraPointRushingAttempts,OpponentExtraPointRushingConversions,OpponentFieldGoalAttempts,OpponentFieldGoalsMade,OpponentFieldGoalsHadBlocked,OpponentPuntReturns,OpponentPuntReturnYards,OpponentKickReturns,OpponentKickReturnYards,OpponentInterceptionReturns,OpponentInterceptionReturnYards,SoloTackles,AssistedTackles,Sacks,SackYards,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,InterceptionReturnTouchdowns,BlockedKicks,PuntReturnTouchdowns,PuntReturnLong,KickReturnTouchdowns,KickReturnLong,BlockedKickReturnYards,BlockedKickReturnTouchdowns,FieldGoalReturnYards,FieldGoalReturnTouchdowns,PuntNetYards,OpponentSoloTackles,OpponentAssistedTackles,OpponentSacks,OpponentSackYards,OpponentPassesDefended,OpponentFumblesForced,OpponentFumblesRecovered,OpponentFumbleReturnYards,OpponentFumbleReturnTouchdowns,OpponentInterceptionReturnTouchdowns,OpponentBlockedKicks,OpponentPuntReturnTouchdowns,OpponentPuntReturnLong,OpponentKickReturnTouchdowns,OpponentKickReturnLong,OpponentBlockedKickReturnYards,OpponentBlockedKickReturnTouchdowns,OpponentFieldGoalReturnYards,OpponentFieldGoalReturnTouchdowns,OpponentPuntNetYards,IsGameOver,TeamName,DayOfWeek,PassingDropbacks,OpponentPassingDropbacks,TeamGameID,TwoPointConversionReturns,OpponentTwoPointConversionReturns,TeamID,OpponentID,Day,DateTime,GlobalGameID,GlobalTeamID,GlobalOpponentID,ScoreID
201811312,2018-12-02T13:00:00,1,2018,13,ARI,GB,AWAY,20,17,37,Lambeau Field,Grass,45,140,27,57.3,18.2,0,7,10,3,0,38,48,27:34,25,11,11,4,80,440,10.7,4,41,254,12.3,4,36,15,186,0,0,10.0,16.9,59.1,82.0,18,10,53.8,0,0,0.0,4,4,0,0,20,14,69,0,0,4,22,8,12,0,12,376,62.6,0,0,0,0,10,0,7,0,45,36,32:26,31,12,21,2,103,454,8.6,4,32,137,8.4,2,70,43,317,2,0,8.8,10.2,86.7,110.9,20,6,29.9,4,4,139.8,6,4,0,0,35,14,60,0,0,2,12,6,8,0,14,474,67.7,0,0,0,139.8,0.0,2,4,-1,36.5,10.9,7.1,93.2,0.0,-1,-3,2,19.3,15.0,3.9,10,6,2,0,0.0,4,4,0,0,0,0,0,4,4,0,6,20,0,0,0,0,8,8,8,0,0.0,4,4,0,0,0,0,0,4,2,0,4,35,6,101,0,0,78,14,2,12,4,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,55,21,4,22,10,2,0,0,0,0,0,0,34,0,42,0,0,0,0,0,True,Cardinals,Sunday,39,71,993000856,0,0,1,12,2018-12-02T00:00:00,2018-12-02T13:00:00,16834,1,12,16834
201811302,2018-12-02T13:00:00,1,2018,13,ATL,BAL,HOME,16,26,42,Mercedes-Benz Stadium,Artificial,78,62,14,65.0,-3.5,3,7,0,6,0,28,29,20:21,22,10,12,10,63,183,5.7,4,21,48,4.5,0,38,22,136,2,0,7.0,11.9,82.9,110.1,13,4,31.0,2,0,0.0,2,2,0,0,129,11,115,2,2,6,48,6,6,0,10,352,70.5,2,2,0,7,3,6,10,0,55,55,39:39,35,17,13,8,108,512,9.4,4,69,289,8.2,2,36,21,222,0,0,11.9,14.8,80.7,105.7,21,14,65.3,4,4,139.8,4,2,0,0,21,13,123,2,2,4,11,11,14,0,6,199,66.1,2,2,0,139.8,0.0,-7,-6,-1,11.9,15.0,10.0,69.9,0.0,10,8,2,65.3,37.3,13.9,8,6,4,0,0.0,2,2,0,4,0,0,0,2,2,0,2,25,0,0,0,0,14,14,14,0,0.0,4,4,0,0,0,0,0,8,8,0,2,8,4,50,0,0,77,34,4,11,0,6,2,103,2,0,0,0,25,0,0,0,0,0,0,0,43,8,6,49,6,4,2,15,2,0,0,0,8,0,34,0,0,0,0,0,True,Falcons,Sunday,42,39,993000863,0,0,2,3,2018-12-02T00:00:00,2018-12-02T13:00:00,16831,2,3,16831
201811302,2018-12-02T13:00:00,1,2018,13,BAL,ATL,AWAY,26,16,42,Mercedes-Benz Stadium,Artificial,78,62,14,65.0,4.9,7,3,6,10,0,55,55,39:39,35,17,13,8,108,512,9.4,4,69,289,8.2,2,36,21,222,0,0,11.9,14.8,80.7,105.7,21,14,65.3,4,4,139.8,4,2,0,0,21,13,123,2,2,4,11,11,14,0,6,199,66.1,2,2,0,3,7,0,6,0,28,29,20:21,22,10,12,10,63,183,5.7,4,21,48,4.5,0,38,22,136,2,0,7.0,11.9,82.9,110.1,13,4,31.0,2,0,0.0,2,2,0,0,129,11,115,2,2,6,48,6,6,0,10,352,70.5,2,2,0,69.9,0.0,10,8,2,65.3,37.3,7.1,139.8,0.0,-7,-6,-1,11.9,15.0,14.0,14,14,14,0,0.0,4,4,0,0,0,0,0,8,8,0,2,8,4,50,0,0,8,6,4,0,0.0,2,2,0,4,0,0,0,2,2,0,2,25,0,0,0,0,43,8,6,49,6,4,2,15,2,0,0,0,8,0,34,0,0,0,0,0,77,34,4,11,0,6,2,103,2,0,0,0,25,0,0,0,0,0,0,0,True,Ravens,Sunday,39,42,993000862,0,0,3,2,2018-12-02T00:00:00,2018-12-02T13:00:00,16831,3,2,16831
201811319,2018-12-02T13:00:00,1,2018,13,BUF,MIA,AWAY,17,21,38,Hard Rock Stadium,Grass,112,99,13,55.2,6.8,0,6,3,8,0,45,80,32:57,34,14,14,8,92,580,12.3,4,43,277,12.5,0,46,25,303,4,4,12.9,16.9,76.2,97.7,18,10,53.8,2,0,0.0,6,4,0,0,0,18,168,2,2,4,20,13,11,0,8,256,64.0,6,2,-3,7,7,0,7,0,38,6,27:3,21,4,14,6,70,245,6.8,6,32,84,5.1,0,34,22,161,6,2,9.4,10.1,93.2,139.6,13,4,31.0,0,0,0.0,6,6,0,0,35,11,124,0,0,6,31,11,14,0,14,447,63.9,2,6,4,93.2,0.0,2,2,2,48.7,46.6,5.7,139.8,0.0,-1,-1,-1,31.6,32.0,15.5,8,8,6,0,0.0,2,0,0,4,2,0,0,4,2,0,2,0,4,43,2,0,8,6,4,0,0.0,6,6,0,0,0,0,0,0,0,0,4,12,2,0,4,28,49,27,6,31,8,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,63,18,4,20,8,2,2,-1,0,0,0,0,12,0,0,0,0,0,0,0,True,Bills,Sunday,49,38,993000866,0,0,4,19,2018-12-02T00:00:00,2018-12-02T13:00:00,16835,4,19,16835
201811333,2018-12-02T13:00:00,1,2018,13,CAR,TB,AWAY,17,24,41,Raymond James Stadium,Grass,109,101,21,72.0,-4.9,7,0,10,0,0,42,12,30:6,38,11,24,4,91,621,13.3,4,27,235,12.3,0,59,39,386,4,8,12.9,13.8,93.2,85.7,11,6,52.4,2,0,0.0,6,4,0,0,12,14,145,0,0,8,34,12,14,0,4,158,79.0,8,2,-4,10,7,7,0,0,41,75,29:54,25,10,15,4,82,440,10.4,6,35,133,7.4,2,42,28,308,4,0,10.2,15.4,93.2,154.4,18,12,64.6,0,0,0.0,10,6,0,0,99,13,96,2,2,8,41,14,10,0,12,373,62.2,2,8,6,93.2,0.0,-6,10,0,55.9,24.6,8.7,83.9,0.0,8,-7,0,36.8,30.3,16.5,8,8,8,0,0.0,4,4,0,0,0,0,0,2,2,0,6,12,4,49,0,0,10,8,6,0,0.0,6,6,0,0,0,0,0,2,2,0,2,0,0,0,8,99,66,15,8,41,12,2,2,0,0,0,0,0,12,0,38,0,0,0,0,0,69,12,8,34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Panthers,Sunday,64,48,993000872,0,0,5,33,2018-12-02T00:00:00,2018-12-02T13:00:00,16838,5,33,16838
201811323,2018-12-02T13:00:00,1,2018,13,CHI,NYG,AWAY,27,30,57,MetLife Stadium,Artificial,77,140,10,60.8,-5.6,7,7,0,13,0,46,81,33:58,32,10,18,10,108,526,9.6,6,45,165,7.2,2,56,38,361,4,4,12.5,13.4,94.4,113.3,21,4,18.6,10,8,111.8,10,6,0,0,34,11,81,2,2,10,39,12,11,0,12,424,70.6,6,2,-3,7,3,14,3,3,46,18,33:13,25,8,18,2,95,473,9.8,6,41,197,9.6,0,50,28,275,4,2,10.7,13.7,77.7,109.2,24,12,49.3,4,4,139.8,4,2,0,0,89,17,150,0,0,6,31,14,13,0,14,435,62.1,2,6,4,83.9,0.0,-1,-1,-3,38.6,21.5,11.1,69.9,0.0,2,2,4,39.3,21.8,10.8,12,8,4,0,0.0,6,6,0,0,0,0,0,4,4,0,4,22,4,34,2,11,12,10,8,0,0.0,6,6,0,0,0,0,0,6,6,0,6,50,6,78,4,39,77,41,6,31,11,0,0,0,0,0,0,0,21,0,18,0,0,0,0,0,91,28,10,42,14,6,2,0,0,2,0,0,21,0,31,0,0,0,0,0,True,Bears,Sunday,63,55,993000868,0,0,6,23,2018-12-02T00:00:00,2018-12-02T13:00:00,16836,6,23,16836
201811307,2018-12-02T13:00:00,1,2018,13,CIN,DEN,HOME,10,24,34,Paul Brown Stadium,Artificial,73,42,15,62.9,7.8,0,3,7,0,0,43,28,31:20,28,12,17,4,89,438,9.6,2,32,155,9.4,0,52,35,282,2,2,10.7,11.3,94.5,110.3,18,10,53.8,0,0,0.0,2,0,0,0,8,17,140,4,4,8,48,8,14,0,14,424,60.5,6,2,-3,0,7,14,3,0,39,56,28:40,22,13,12,2,80,505,12.3,6,48,305,12.5,4,29,17,200,2,0,13.3,16.6,79.8,131.3,18,10,53.8,0,0,0.0,4,2,0,0,25,14,84,2,2,4,11,14,14,0,12,363,60.5,2,6,4,0.0,0.0,-8,0,-3,28.8,24.3,9.8,69.9,0.0,12,0,4,42.5,34.1,12.2,6,6,6,0,0.0,2,2,0,0,0,0,0,2,2,0,4,8,2,41,0,0,10,8,8,0,0.0,6,6,0,0,0,0,0,4,2,0,6,12,0,0,2,11,59,22,4,11,4,2,2,0,0,0,0,0,8,0,41,0,0,0,0,0,66,17,8,50,6,2,4,8,0,0,0,0,6,0,0,0,0,0,0,0,True,Bengals,Sunday,57,32,993000861,0,0,7,10,2018-12-02T00:00:00,2018-12-02T13:00:00,16832,7,10,16832
201811313,2018-12-02T13:00:00,1,2018,13,CLE,HOU,AWAY,13,29,42,NRG Stadium,Artificial,91,77,8,66.4,10.7,0,0,7,6,0,31,35,22:25,28,6,21,4,73,598,11.5,4,13,43,6.6,2,60,41,555,2,6,12.9,19.2,94.2,105.5,11,4,35.0,4,0,0.0,4,4,0,0,0,12,63,2,2,0,0,14,14,0,4,127,63.6,8,0,-6,10,13,3,3,0,52,49,37:35,35,15,17,4,103,537,10.2,4,55,261,9.4,0,43,31,275,2,0,12.5,12.6,99.3,137.6,22,11,69.9,0,0,0.0,4,2,0,0,78,10,108,0,0,8,38,2,8,0,6,159,53.1,0,8,8,139.8,0.0,12,6,8,25.0,28.0,0,69.9,0.0,-8,-4,-6,62.1,4.5,15.9,6,4,2,0,0.0,2,2,0,4,0,0,0,0,0,0,0,0,10,150,0,0,11,12,6,0,0.0,4,4,0,0,0,0,0,10,10,0,2,0,2,32,6,78,69,56,8,38,4,4,0,0,0,0,0,0,0,0,38,0,0,0,0,0,49,20,0,0,11,2,2,0,0,2,0,0,0,0,32,0,0,0,0,0,True,Browns,Sunday,60,49,993000858,0,0,8,13,2018-12-02T00:00:00,2018-12-02T13:00:00,16840,8,13,16840
201811309,2018-11-29T20:20:00,1,2018,13,DAL,NO,HOME,13,10,23,AT&T Stadium,Artificial,73,70,8,72.0,13.7,10,3,0,0,0,50,74,36:53,29,14,15,6,92,431,9.2,2,43,140,6.3,0,39,34,291,2,0,10.3,12.2,119.8,153.1,20,14,69.9,0,0,0.0,10,2,0,0,21,11,112,4,4,14,56,12,6,0,6,214,71.3,4,2,-1,0,0,10,0,0,32,14,23:7,20,8,12,8,69,246,7.0,2,27,91,6.6,0,39,25,155,2,2,7.8,12.1,89.9,96.7,15,6,38.2,2,0,0.0,4,0,0,0,24,10,67,0,0,4,22,11,13,0,8,288,72.0,2,4,2,28.0,0.0,-3,-8,-7,22.1,28.0,20.0,0.0,0.0,4,12,10,40.5,32.0,13.1,8,6,4,0,-8.0,2,2,0,0,0,0,0,4,4,0,2,11,0,0,2,14,6,6,6,0,-2.8,2,2,0,0,0,0,0,2,2,0,6,24,4,66,0,0,52,28,4,22,12,4,0,0,0,0,0,0,11,0,0,0,0,0,0,-24,59,55,14,56,0,6,4,0,0,0,0,0,22,0,38,0,0,0,0,-11,True,Cowboys,Thursday,49,42,993000855,0,0,9,22,2018-11-29T00:00:00,2018-11-29T20:20:00,16830,9,22,16830
201811307,2018-12-02T13:00:00,1,2018,13,DEN,CIN,AWAY,24,10,34,Paul Brown Stadium,Artificial,73,42,15,62.9,-5.6,0,7,14,3,0,39,56,28:40,22,13,12,2,80,505,12.3,6,48,305,12.5,4,29,17,200,2,0,13.3,16.6,79.8,131.3,18,10,53.8,0,0,0.0,4,2,0,0,25,14,84,2,2,4,11,14,14,0,12,363,60.5,2,6,4,0,3,7,0,0,43,28,31:20,28,12,17,4,89,438,9.6,2,32,155,9.4,0,52,35,282,2,2,10.7,11.3,94.5,110.3,18,10,53.8,0,0,0.0,2,0,0,0,8,17,140,4,4,8,48,8,14,0,14,424,60.5,6,2,-3,69.9,0.0,12,0,4,42.5,34.1,8.7,0.0,0.0,-8,0,-3,28.8,24.3,13.7,10,8,8,0,0.0,6,6,0,0,0,0,0,4,2,0,6,12,0,0,2,11,6,6,6,0,0.0,2,2,0,0,0,0,0,2,2,0,4,8,2,41,0,0,66,17,8,50,6,2,4,8,0,0,0,0,6,0,0,0,0,0,0,0,59,22,4,11,4,2,2,0,0,0,0,0,8,0,41,0,0,0,0,0,True,Broncos,Sunday,32,57,993000860,0,0,10,7,2018-12-02T00:00:00,2018-12-02T13:00:00,16832,10,7,16832
